name,age,educational level,number of not paid past credits,dependents,profession,working sector,monthly income,monthly expenditure,savings (debt),debt-to-income ratio before credit,credit: monthly amount,credit-to-income ratio,type of credit,requested_loan_duration,debt-to-income ratio after credit,collateral,estimated seizable assets,y-categorical-default,PD_LR,PD_NN,PD_RF
name378,32,post graduate degree,0,0,HighSkilled,Finance,3558.0,1874.2110045604304,1683.7889954395696,0.0,2810.475001247936,0.258795736306633,auto loans,12,0.3166627335043189,51912,70617.45721330881,0,0.10195164549527092,0.055826284,0.16
name379,58,post graduate degree,0,0,HighSkilled,Engineering,5767.0,6784.847023529833,-1017.8470235298328,0.1764950621692097,2771.7641442177314,0.7118280707024435,auto loans,24,0.6571200221514764,0,15124.16286991148,0,0.11838843435493986,0.13752624,0.21
name380,50,bachelor degree,0,0,HighSkilled,Consultant,8422.0,7303.644525123347,1118.3554748766528,0.0,3650.9014051998174,0.453229207852922,simple loans,24,0.3007059998008983,62585,85331.89656628444,0,0.06697190428069687,0.042029344,0.05
name381,43,post graduate degree,1,0,HighSkilled,Consultant,6414.0,5118.288934564354,1295.7110654356457,0.0,1535.943563061226,0.5719385060163201,mortgages,36,0.0374543962621734,10253,24716.743028717192,1,0.22398588114405127,0.2935471,0.83
name382,58,ausbildung,0,0,MediumSkilled,IT Support,4426.0,2476.2624407187286,1949.7375592812716,0.0,2748.5092891280124,0.3487450026518284,simple loans,24,0.1804726005076233,47661,43451.60499328853,0,0.10834546351337886,0.042997237,0.07
name383,44,bachelor degree,1,1,HighSkilled,Finance,7130.0,7037.671608101919,92.32839189808055,0.0,3785.061969839831,0.5292690838179236,auto loans,24,0.5179149478179172,70742,100965.48515186136,1,0.3254696066699017,0.4972799,0.78
name384,44,high school or lower,0,4,LowSkilled,Construction,1150.0,1574.7283710553452,-424.7283710553452,0.3693290183089958,662.1281617996912,0.6030874204793604,auto loans,60,0.9450926372652488,0,1535.0021446698445,1,0.3342421799879964,0.44915012,0.68
name385,41,ausbildung,0,1,MediumSkilled,Teacher,2096.0,3078.5203460820358,-982.5203460820352,0.4687597071002077,1933.002809065516,0.5887641897040323,auto loans,24,1.3909938717307018,0,3605.986845716985,0,0.4446446002589871,0.42927212,0.17
name386,44,bachelor degree,0,2,HighSkilled,Doctor,5889.0,4528.619661049591,1360.3803389504092,0.0,2176.697560726794,0.9274373469789744,simple loans,24,0.1386172901641,35937,46158.4441111353,1,0.17854041297438145,0.22451206,0.58
name387,33,high school or lower,1,0,LowSkilled,Cleaning Services,964.0,563.0002772600434,400.9997227399566,0.0,536.8046784171752,0.6204007234977618,auto loans,24,0.1408765100386085,21338,19685.24015141077,1,0.5717692171317793,0.56531173,0.79
name388,51,bachelor degree,0,0,HighSkilled,Doctor,10773.0,5870.5069676064495,4902.493032393551,0.0,7389.943253017741,0.9405940300386312,simple loans,24,0.2308967066392082,23763,61645.79483282628,0,0.2065299118413049,0.28730303,0.19
name389,46,high school or lower,0,0,LowSkilled,Construction,2023.0,2137.469920960617,-114.46992096061696,0.0565842417007498,1379.103417262572,0.994721967287398,auto loans,24,0.7382962620974736,6761,11484.437318104145,0,0.3157261346890934,0.28072232,0.24
name390,52,post graduate degree,0,1,HighSkilled,Finance,7685.0,7752.518217741843,-67.51821774184282,0.0087857147354382,7132.805466873142,0.3360120736893126,auto loans,12,0.9369321645562764,25781,46688.615891534166,0,0.13947659759558237,0.10865223,0.04
name391,50,high school or lower,2,0,LowSkilled,Agriculture,1487.0,1498.602489154776,-11.602489154776094,0.0078026154369711,1137.9097375450344,0.5318581823643327,auto loans,24,0.7730411746468128,14556,14451.039554044402,1,0.5606411885990743,0.5608667,0.81
name392,36,bachelor degree,1,2,HighSkilled,Consultant,3543.0,3649.733031658154,-106.73303165815378,0.0301250442162443,2412.724373384485,0.9715842909811064,auto loans,60,0.7111084970484444,56562,68565.4105549571,0,0.34489485077384247,0.2959366,0.11
name393,40,bachelor degree,0,0,HighSkilled,Engineering,5411.0,2552.0008050397246,2858.9991949602754,0.0,1581.2466267745351,0.6594164615447398,auto loans,24,0.0,72879,104139.6456742574,0,0.08150720131945922,0.07594424,0.01
name394,39,post graduate degree,0,0,HighSkilled,Engineering,4805.0,4525.605887551914,279.39411244808616,0.0,3347.938109155192,0.4840588126393924,simple loans,36,0.6386147755894079,45490,57214.93153242056,0,0.07587194635376962,0.04548505,0.15
name395,40,high school or lower,0,0,LowSkilled,Construction,755.0,1025.086177686101,-270.0861776861011,0.3577300366703326,394.98105615109824,0.2845813976249191,auto loans,60,0.8808837534267542,0,893.4423741387137,0,0.14574958342426816,0.11708306,0.45
name396,45,ausbildung,0,0,MediumSkilled,IT Support,2139.0,2473.3952310165737,-334.3952310165737,0.1563325063191087,2126.7587640257293,0.6404204233914838,simple loans,48,1.1506096283507727,0,4251.496699716469,0,0.18554423370876608,0.19070251,0.08
name397,35,post graduate degree,0,0,HighSkilled,Research,2726.0,3669.097892745072,-943.0978927450724,0.3459640105447807,1831.3680033700548,0.4300235892071664,auto loans,24,1.0177791255007804,50728,43676.20387089985,0,0.41560570157165355,0.30652264,0.2
name398,41,post graduate degree,1,0,HighSkilled,Consultant,6145.0,4784.080843625517,1360.9191563744826,0.0,5255.922315791389,0.7426650464301099,auto loans,24,0.6338491715894071,0,17148.029509928307,1,0.3025856621806791,0.42213148,0.8
name399,51,bachelor degree,0,0,Unemployed_HighSkilled,Doctor,4000.0,3661.942004269456,338.05799573054446,0.0,3273.4823122429607,0.5946963975049535,simple loans,36,0.733856079128104,35580,45268.36330523117,0,0.0577066729983068,0.05670424,0.08
name400,60,high school or lower,3,0,LowSkilled,Manufacturing,1608.0,1387.6993582965624,220.3006417034376,0.0,1224.759082719996,0.2349191922310092,simple loans,24,0.624663209587412,14357,17937.95250148937,1,0.720412459489133,0.44095883,0.44
name401,54,high school or lower,0,2,LowSkilled,Agriculture,2338.0,3153.466483911093,-815.4664839110928,0.3487880598422125,712.6562215202539,0.668342202421783,auto loans,12,0.6536025258474537,0,2724.2494918677344,0,0.37521093226980057,0.357243,0.21
name402,32,ausbildung,1,0,MediumSkilled,Teacher,1440.0,1642.9749521906506,-202.97495219065055,0.140954827910174,498.2667451235136,0.8781388738418758,simple loans,12,0.486973400912614,47698,58148.02561434197,1,0.684637819474986,0.7910491,0.61
name403,53,bachelor degree,0,0,HighSkilled,Doctor,6970.0,8045.900879359345,-1075.9008793593448,0.154361675661312,5302.378825963514,0.7929223334909713,simple loans,24,0.915104692298832,17235,34510.47454896802,0,0.13571937334361892,0.13427167,0.11
name404,34,high school or lower,0,0,Unemployed_LowSkilled,Construction,500.0,326.4347396616177,173.56526033838225,0.0,438.6276488180105,0.3707929038025491,mortgages,12,0.5301247769592565,0,1012.1721104136744,0,0.21106825065389967,0.24155864,0.26
name405,59,ausbildung,0,1,MediumSkilled,Nursing,3148.0,2045.1891608310905,1102.8108391689095,0.0,683.4143790830618,0.7979997876098694,mortgages,12,0.0,35739,39840.70212714608,1,0.45691560549479454,0.4292775,0.69
name406,55,high school or lower,0,0,Unemployed_LowSkilled,Manufacturing,1000.0,601.7236218319022,398.2763781680978,0.0,692.2254736025857,0.9735627653184796,auto loans,48,0.2939490954344878,13811,17264.02238039801,0,0.5915181614263111,0.45674694,0.31
name407,31,high school or lower,0,0,LowSkilled,Manufacturing,803.0,1033.2698196914823,-230.26981969148235,0.2867619174240128,387.1392949424014,0.4415497400282775,auto loans,24,0.7688781004157954,10975,10053.819663199514,1,0.39198103138651463,0.41788012,0.79
name408,53,bachelor degree,0,0,HighSkilled,Doctor,7486.0,5104.676476898927,2381.323523101073,0.0,2504.373126738205,0.5749759610427511,auto loans,24,0.0164372967722591,28335,49756.8012452808,0,0.0733104402176361,0.067782745,0.03
name409,42,high school or lower,0,2,LowSkilled,Transportation,1529.0,1652.4031698009137,-123.4031698009137,0.0807084171359801,819.5087282837306,0.4137221988383129,auto loans,24,0.6166853486492114,19269,20046.914655541743,1,0.331799868361152,0.31919938,0.61
name410,41,ausbildung,0,0,Unemployed_MediumSkilled,Nursing,1300.0,1353.9214045187632,-53.92140451876321,0.0414780034759717,450.1183627805793,0.39562467515954,mortgages,36,0.3877228979225711,0,2981.183748430277,0,0.21415819081592996,0.19395782,0.08
name411,30,bachelor degree,3,1,HighSkilled,Consultant,2620.0,2152.062114835526,467.9378851644742,0.0,774.450211684663,0.2704707573457461,auto loans,24,0.1169894376031255,74639,77709.28858410008,0,0.4699429060921966,0.28210416,0.07
name412,39,high school or lower,3,1,LowSkilled,Transportation,1411.0,1470.7916358302805,-59.791635830280256,0.042375362034217,419.45561526238106,0.9708872064216484,mortgages,48,0.3396507803633319,9094,10988.054129020493,1,0.9621106804838183,0.94459635,0.86
name413,32,bachelor degree,1,0,HighSkilled,Research,2744.0,2324.4390781009542,419.56092189904575,0.0,795.8255818568141,0.303568283332746,mortgages,24,0.1371226894889826,67750,65676.7495540023,0,0.3696429154364732,0.19415659,0.18
name414,40,bachelor degree,0,0,HighSkilled,Finance,3962.0,5340.296957906527,-1378.2969579065266,0.3478790908396079,2747.087981980537,0.787026841133984,auto loans,60,1.0412379959331306,31673,47954.79834938431,1,0.2780344419425112,0.30816653,0.7
name415,49,high school or lower,0,1,Unemployed_LowSkilled,Construction,900.0,959.6820378423818,-59.68203784238176,0.0663133753804241,888.5356661823597,0.966878743382448,auto loans,12,1.0535752266941572,17016,17029.449087353594,1,0.47684069606744584,0.64176965,0.72
name416,39,high school or lower,0,0,Unemployed_LowSkilled,Agriculture,600.0,507.95483504091055,92.04516495908943,0.0,247.2631532182025,0.4181059531942862,auto loans,24,0.2586966470985218,7013,9224.18570097855,0,0.2572877421215247,0.27966952,0.27
name417,48,ausbildung,1,0,MediumSkilled,Teacher,2587.0,2101.878779930116,485.1212200698847,0.0,1892.9292477998813,0.3378694239991506,auto loans,48,0.5441855538190942,29614,35609.44185328762,1,0.29411941366386407,0.24317677,0.71
name418,51,high school or lower,0,1,Unemployed_LowSkilled,Manufacturing,1000.0,965.5638992712376,34.43610072876254,0.0,744.0325529374913,0.6009496169004882,mortgages,36,0.7095964522087288,23107,22678.344844335064,0,0.44643861209782687,0.37448213,0.12
name419,57,ausbildung,2,1,Unemployed_MediumSkilled,Artist,2000.0,1853.7926479312707,146.20735206872928,0.0,734.5392137199373,0.5998362660858434,auto loans,12,0.294165930825604,35048,39590.51169420347,1,0.7313244356874485,0.88314694,0.91
name420,58,ausbildung,3,4,MediumSkilled,Nursing,6070.0,3910.054331649188,2159.9456683508124,0.0,5783.3537166133865,0.9988920335962066,simple loans,60,0.5969370754963055,0,12292.942993318376,1,0.9773592403943189,0.9344042,0.82
name421,50,bachelor degree,0,1,HighSkilled,Doctor,7827.0,7971.92745860938,-144.92745860937976,0.0185163483594454,3085.3894969171847,0.9505895316554686,mortgages,12,0.4127145720616538,25111,39759.24600146568,0,0.18754108649000312,0.11280462,0.04
name422,33,post graduate degree,0,0,HighSkilled,Finance,3202.0,3584.21610481836,-382.2161048183602,0.119367927800862,1377.2482765016332,0.3161580184465167,auto loans,24,0.5494891884197356,46739,53270.13779689349,0,0.1324133257400691,0.078569256,0.18
name423,46,ausbildung,0,1,MediumSkilled,Nursing,2287.0,3960.926397230376,-1673.926397230376,0.7319310875515418,1668.2131769582404,0.2250201692567857,simple loans,24,1.461364046431402,0,2880.364245185245,1,0.5256809819348596,0.6258256,0.47
name424,44,ausbildung,0,1,MediumSkilled,Electrician,3361.0,2175.9442097278743,1185.0557902721257,0.0,1870.724825208613,0.5863314677540961,mortgages,36,0.2040074486570923,0,9457.60804911238,0,0.19373346691751883,0.14390203,0.13
name425,59,bachelor degree,0,1,HighSkilled,Consultant,7226.0,6693.627974009619,532.3720259903812,0.0,3041.091171554161,0.4921569953531381,auto loans,12,0.3471795108723748,27520,42392.27505646677,0,0.05992668512040172,0.019172238,0.11
name426,59,ausbildung,1,0,MediumSkilled,Nursing,3523.0,3760.756759056194,-237.7567590561939,0.0674870164791921,2532.2092330796045,0.3075749747042661,mortgages,36,0.7862520556729488,15541,22336.22669766562,0,0.42928326284932716,0.41081208,0.4
name427,58,ausbildung,1,0,MediumSkilled,IT Support,3837.0,3647.2520686103167,189.74793138968332,0.0,2863.8842380155675,0.5069781421866564,mortgages,12,0.6969341429830295,21956,29318.0580206632,0,0.2654289114119992,0.13926102,0.11
name428,50,ausbildung,1,2,MediumSkilled,IT Support,3557.0,2796.532747683391,760.4672523166091,0.0,2488.63371924128,0.4802771969552792,mortgages,24,0.4858494424865536,22364,32961.882194219936,0,0.3188147133597856,0.28207213,0.09
name429,43,bachelor degree,1,0,HighSkilled,Finance,5952.0,5313.837219160017,638.1627808399826,0.0,3857.598425055359,0.2691192965565401,auto loans,60,0.5408998058157554,21931,43976.90694358992,1,0.1711173846319058,0.16373932,0.64
name430,56,ausbildung,1,0,MediumSkilled,Teacher,6022.0,2537.72343082654,3484.27656917346,0.0,5089.425644679642,0.4127104234348681,simple loans,12,0.266547505065789,39542,50438.095722096215,1,0.42503389458154645,0.28006527,0.68
name431,44,ausbildung,2,1,MediumSkilled,Teacher,1759.0,2406.6298281164686,-647.6298281164686,0.3681806868200504,1152.863461335098,0.9147710114562608,mortgages,12,1.023589135560868,42481,47534.26847594963,1,0.900196256204269,0.9359118,0.89
name432,44,bachelor degree,0,0,HighSkilled,Research,5227.0,6654.953599705643,-1427.9535997056428,0.2731879854037962,3931.230925969685,0.5818806907050067,mortgages,12,1.0252887938923527,10087,21166.779994961544,0,0.3810306853520192,0.4427103,0.34
name433,35,post graduate degree,2,1,Unemployed_HighSkilled,Consultant,1500.0,2038.614053404638,-538.6140534046381,0.359076035603092,330.0377938414006,0.761847605604734,auto loans,36,0.5791012314973591,46939,45239.636685073936,1,0.6780393113100366,0.7893646,0.87
name434,46,high school or lower,0,1,LowSkilled,Cleaning Services,2076.0,1173.2262942806303,902.7737057193696,0.0,577.1853459027434,0.7526005628291383,mortgages,36,0.0,17834,24631.50841397936,0,0.36891177781597095,0.29178345,0.16
name435,37,post graduate degree,1,0,Unemployed_HighSkilled,Research,2250.0,1418.6320674652263,831.3679325347737,0.0,2090.4661494564966,0.3449748155528912,simple loans,12,0.5595992075207658,21663,27113.367767474563,0,0.41764968616878545,0.20338714,0.19
name436,50,ausbildung,0,0,MediumSkilled,Nursing,3563.0,2736.492480998505,826.507519001495,0.0,2055.19661454891,0.6470005193591097,simple loans,24,0.3448467851662686,30105,34719.8582066354,0,0.4015255739832303,0.41669685,0.27
name437,37,bachelor degree,0,1,HighSkilled,Engineering,5920.0,3991.2898190535534,1928.7101809464464,0.0,1904.7264775785168,0.8604421042350499,auto loans,24,0.0,52818,68568.15075482115,0,0.1594320820791925,0.098229446,0.01
name438,50,ausbildung,1,0,MediumSkilled,Teacher,3167.0,2349.4769952605066,817.5230047394934,0.0,3146.2345122046827,0.5878835929345262,auto loans,48,0.7353051807594535,36462,48538.37445391581,1,0.41525391924729177,0.45187983,0.62
name439,50,ausbildung,0,0,MediumSkilled,Teacher,2585.0,1920.698966191192,664.3010338088081,0.0,1364.295459509889,0.6417192936399757,mortgages,60,0.2707908803485806,34680,41997.56711428632,1,0.2176178052126809,0.27393165,0.59
name440,35,high school or lower,0,2,LowSkilled,Manufacturing,1185.0,1376.7929365543746,-191.7929365543746,0.1618505793707802,585.5438996934181,0.604001927282019,mortgages,60,0.6559804525297829,0,1792.134738417753,0,0.429676564251349,0.3466454,0.22
name441,30,ausbildung,0,1,MediumSkilled,Teacher,1555.0,1658.70349409827,-103.70349409826986,0.0666903499024243,853.5865704649146,0.4811962783319671,auto loans,24,0.6156206202978678,49143,52201.94670171796,1,0.2702434739158621,0.36091214,0.74
name442,32,high school or lower,0,0,LowSkilled,Transportation,927.0,1047.7161589845075,-120.7161589845075,0.1302223937265453,338.07352867368286,0.2533622582524357,auto loans,12,0.4949187569128267,15884,16259.078151669944,1,0.272142340893135,0.18375003,0.39
name443,42,high school or lower,0,1,LowSkilled,Construction,1365.0,1967.5857690596267,-602.5857690596267,0.4414547758678584,368.6379293551087,0.6647524003363279,mortgages,24,0.7115191929778282,15180,15515.389259042076,1,0.36692655685332237,0.29464185,0.4
name444,54,bachelor degree,1,0,HighSkilled,Research,7442.0,7042.508635067295,399.49136493270544,0.0,3851.680958597848,0.3569650411522314,auto loans,24,0.4638792789122739,12582,31296.25463044658,1,0.3783616258538245,0.49999025,0.78
name445,45,bachelor degree,1,0,HighSkilled,Doctor,7329.0,8437.732258378683,-1108.732258378683,0.1512801553252398,4753.813057748168,0.2647083364556007,mortgages,36,0.7999106721417452,59882,80885.43318625625,1,0.14544537867479407,0.23383796,0.74
name446,43,post graduate degree,0,2,HighSkilled,Doctor,6513.0,5045.316857940343,1467.6831420596573,0.0,4798.569678095436,0.9353832664593684,mortgages,24,0.5114212399870687,37533,60240.12905961249,0,0.23712368669273115,0.2506602,0.16
name447,48,high school or lower,1,0,Unemployed_LowSkilled,Construction,900.0,770.3451837303285,129.65481626967153,0.0,483.3523206784223,0.6685147008095372,mortgages,60,0.3929972271208342,0,1553.1706616233237,1,0.48975704030620426,0.65147686,0.83
name448,59,ausbildung,2,2,MediumSkilled,Electrician,4832.0,3333.924725777739,1498.0752742222612,0.0,3915.9032176986334,0.5218830867568884,auto loans,12,0.5003782995605077,43549,53113.21357285128,0,0.6245216023138279,0.51092637,0.12
name449,56,bachelor degree,1,0,HighSkilled,Research,10640.0,5352.753859132851,5287.246140867149,0.0,7868.40347770815,0.8286011927955874,auto loans,12,0.2425899752670113,63095,106563.50946088084,1,0.7117594692511227,0.7849329,0.74
name450,55,post graduate degree,0,0,HighSkilled,Consultant,9005.0,4350.841703470822,4654.158296529178,0.0,1879.4704515366775,0.4257431064518083,auto loans,48,0.0,73624,107640.58343457233,1,0.07346636979778595,0.12548603,0.68
name451,49,bachelor degree,1,0,HighSkilled,Doctor,5869.0,10874.034789568082,-5005.0347895680825,0.8527917515024847,4630.092604364308,0.3005051207076248,simple loans,24,1.6416983121370576,67273,63769.059719178505,1,0.40495771115224055,0.398755,0.73
